wellName,datasetName,DEPT,GR_NORM,ILD,NPHI_HC,PHIE_D,PHIT_D,RHOB_HC,VSH_FINAL,Core_facies1
,,ft,gAPI,ohm.m,frac,v/v,v/v,g/cm3,v/v,
ADSW-4ST3,ADSW-4ST3,3544,91.60779,0.7,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3544.5,97.2477,0.71,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3545,99.07358,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3545.5,99.02286,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3546,94.24516,0.72,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3546.5,87.85461,0.72,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3547,86.03887,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3547.5,88.55453,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3548,95.59428,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3548.5,97.37957,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3549,95.33054,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3549.5,92.47001,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3550,92.13526,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3550.5,91.59764,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3551,91.86138,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3551.5,92.13526,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3552,93.4438,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3552.5,94.5799,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3553,96.14204,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3553.5,96.71009,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3554,97.45058,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3554.5,98.09978,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3555,97.70417,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3555.5,98.1505,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3556,99.66191,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3556.5,101.924,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3557,99.54019,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3557.5,98.25193,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3558,97.27814,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3558.5,100.0981,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3559,101.782,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3559.5,99.95608,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3560,97.45058,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3560.5,94.093,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3561,93.95099,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3561.5,94.81321,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3562,91.64837,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3562.5,95.75658,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3563,99.53004,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3563.5,104.8657,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3564,103.7296,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3564.5,100.0677,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3565,98.34323,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3565.5,93.55539,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3566,93.86984,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3566.5,91.97297,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3567,93.80898,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3567.5,93.06848,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3568,96.22318,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3568.5,93.06848,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3569,92.49029,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3569.5,89.2443,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3570,90.84701,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3570.5,92.70331,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3571,94.51904,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3571.5,95.45227,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3572,93.5351,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3572.5,91.48606,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3573,92.24684,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3573.5,92.99747,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3574,95.787,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3574.5,95.90873,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3575,94.89436,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3575.5,93.02791,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3576,90.30939,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3576.5,92.62216,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3577,94.93494,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3577.5,95.50298,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3578,93.12935,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3578.5,96.1319,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3579,102.4514,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3579.5,104.3483,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3580,99.83436,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3580.5,94.16401,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3581,91.97297,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3581.5,89.9645,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3582,94.62048,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3582.5,95.79715,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3583,97.8259,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3583.5,95.10738,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3584,98.27222,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3584.5,100.0575,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3585,101.0922,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3585.5,98.88084,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3586,95.5537,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3586.5,92.22656,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3587,96.80138,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3587.5,97.31871,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3588,98.16064,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3588.5,94.89436,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3589,98.17079,0.73,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3589.5,98.67798,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3590,99.34746,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3590.5,97.80561,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3591,99.13444,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3591.5,98.71854,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3592,100.514,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3592.5,98.19107,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3593,95.86816,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3593.5,94.87408,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3594,97.58245,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3594.5,97.85633,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3595,93.3018,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3595.5,88.73711,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3596,89.33559,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3596.5,92.68302,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3597,96.03046,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3597.5,95.10738,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3598,93.14964,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3598.5,91.18175,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3599,91.20204,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3599.5,92.34828,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3600,96.15218,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3600.5,98.1505,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3601,99.54019,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3601.5,96.44635,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3602,93.34237,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3602.5,91.49621,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3603,89.59933,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3603.5,87.83432,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3604,84.66947,0.82,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3604.5,83.41165,0.82,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3605,85.38968,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3605.5,88.16907,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3606,90.57313,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3606.5,89.60947,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3607,89.75149,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3607.5,90.3804,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3608,91.01945,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3608.5,93.67712,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3609,94.64076,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3609.5,93.50466,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3610,89.81235,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3610.5,88.5951,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3611,90.634,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3611.5,93.42352,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3612,95.3204,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3612.5,94.07272,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3613,92.73375,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3613.5,91.38463,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3614,90.58327,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3614.5,90.30939,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3615,90.02536,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3615.5,89.08199,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3616,87.60101,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3616.5,85.24767,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3617,84.98393,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3617.5,85.05494,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3618,87.01268,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3618.5,87.77346,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3619,88.83855,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3619.5,90.99916,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3620,94.35674,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3620.5,92.22656,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3621,89.16315,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3621.5,86.10988,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3622,87.03297,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3622.5,90.34996,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3623,89.12257,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3623.5,89.62976,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3624,86.58664,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3624.5,87.56043,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3625,87.67202,0.82,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3625.5,88.55453,0.82,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3626,89.71091,0.82,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3626.5,90.23838,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3627,92.40915,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3627.5,90.76586,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3628,87.85461,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3628.5,82.52914,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3629,87.05325,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3629.5,91.03973,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3630,90.85715,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3630.5,85.38968,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3631,83.93913,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3631.5,86.10988,0.82,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3632,89.33559,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3632.5,90.37025,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3633,90.02536,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3633.5,91.08031,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3634,90.02536,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3634.5,89.90364,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3635,87.26627,0.83,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3635.5,87.58073,0.82,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3636,88.88927,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3636.5,90.44126,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3637,93.75826,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3637.5,93.16993,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3638,95.51313,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3638.5,92.328,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3639,93.03806,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3639.5,91.90196,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3640,91.60779,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3640.5,90.68471,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3641,87.96619,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3641.5,90.39054,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3642,89.62976,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3642.5,88.86898,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3643,87.54015,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3643.5,89.46746,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3644,90.03551,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3644.5,87.96619,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3645,90.15723,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3645.5,93.4438,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3646,96.56808,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3646.5,91.88167,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3647,90.55284,0.74,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3647.5,90.18767,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3648,94.16401,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3648.5,95.02622,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3649,93.3018,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3649.5,90.83686,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3650,89.31531,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3650.5,90.58327,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3651,92.36857,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3651.5,93.16993,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3652,93.65682,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3652.5,94.3466,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3653,95.08709,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3653.5,96.94339,0.81,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3654,98.27222,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3654.5,95.16824,0.75,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3655,92.15556,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3655.5,89.77177,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3656,93.75826,0.78,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3656.5,95.02622,0.8,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3657,93.54524,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3657.5,93.73798,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3658,94.92479,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3658.5,99.05329,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3659,97.99834,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3659.5,96.60865,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3660,93.97128,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3660.5,87.96619,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3661,82.29584,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3661.5,76.04729,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3662,76.71679,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3662.5,74.65761,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3663,77.62972,0.76,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3663.5,80.38882,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3664,83.8884,0.77,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3664.5,84.02027,0.79,-9999,-9999,-9999,-9999,-9999,-9999
ADSW-4ST3,ADSW-4ST3,3665,86.44463,0.77,-9999,-9999,-9999,-9999,-9999,-9999
