wellName,datasetName,DEPT,DT,GR_NORM,ILD,NPHI_HC,PHIE_D,PHIT_D,RHOB_HC,VSH_FINAL
,,ft,US/F,gAPI,ohm.m,frac,v/v,v/v,g/cm3,v/v
AD-3,AD-3,500,-9999,47.14937,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,500.5,-9999,46.16764,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,501,-9999,45.02557,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,501.5,-9999,45.06539,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,502,-9999,46.394,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,502.5,-9999,47.59987,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,503,-9999,47.34204,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,503.5,-9999,46.32756,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,504,-9999,46.80669,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,504.5,-9999,47.82909,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,505,-9999,49.13165,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,505.5,-9999,51.16383,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,506,-9999,52.31924,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,506.5,-9999,51.33131,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,507,-9999,49.76906,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,507.5,-9999,50.48375,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,508,-9999,51.71146,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,508.5,-9999,53.52084,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,509,-9999,54.90354,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,509.5,-9999,53.53582,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,510,-9999,50.64888,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,510.5,-9999,50.82129,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,511,-9999,51.86581,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,511.5,-9999,52.79251,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,512,-9999,51.14748,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,512.5,-9999,49.27095,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,513,-9999,47.26126,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,513.5,-9999,47.26469,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,514,-9999,48.74038,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,514.5,-9999,50.26067,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,515,-9999,49.73402,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,515.5,-9999,48.78262,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,516,-9999,47.71327,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,516.5,-9999,48.24891,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,517,-9999,49.22,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,517.5,-9999,49.85826,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,518,-9999,49.10839,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,518.5,-9999,48.47213,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,519,-9999,47.94527,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,519.5,-9999,47.31792,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,520,-9999,47.32014,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,520.5,-9999,47.32442,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,521,-9999,47.87926,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,521.5,-9999,49.03938,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,522,-9999,48.27417,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,522.5,-9999,46.91559,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,523,-9999,46.9193,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,523.5,-9999,46.92351,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,524,-9999,46.92971,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,524.5,-9999,46.5824,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,525,-9999,45.7586,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,525.5,-9999,44.81163,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,526,-9999,44.95221,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,526.5,-9999,46.31651,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,527,-9999,47.67844,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,527.5,-9999,48.66531,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,528,-9999,48.24028,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,528.5,-9999,48.61635,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,529,-9999,49.42545,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,529.5,-9999,50.33846,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,530,-9999,51.24389,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,530.5,-9999,50.48175,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,531,-9999,49.37657,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,531.5,-9999,48.27431,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,532,-9999,48.2771,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,532.5,-9999,47.85349,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,533,-9999,47.85635,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,533.5,-9999,47.4341,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,534,-9999,47.98587,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,534.5,-9999,48.29672,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,535,-9999,48.30265,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,535.5,-9999,47.90602,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,536,-9999,46.65876,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,536.5,-9999,46.19904,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,537,-9999,45.14589,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,537.5,-9999,44.48429,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,538,-9999,44.67868,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,538.5,-9999,45.73462,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,539,-9999,46.82803,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,539.5,-9999,47.06009,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,540,-9999,44.50698,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,540.5,-9999,44.71072,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,541,-9999,45.79485,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,541.5,-9999,45.37781,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,542,-9999,43.67248,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,542.5,-9999,43.88171,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,543,-9999,44.95535,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,543.5,-9999,46.67659,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,544,-9999,47.96967,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,544.5,-9999,49.2534,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,545,-9999,50.16326,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,545.5,-9999,51.39818,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,546,-9999,52.25923,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,546.5,-9999,53.57871,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,547,-9999,55.37367,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,547.5,-9999,57.02127,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,548,-9999,57.36737,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,548.5,-9999,53.80036,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,549,-9999,51.33124,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,549.5,-9999,50.55675,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,550,-9999,51.06963,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,550.5,-9999,52.79087,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,551,-9999,54.51212,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,551.5,-9999,55.26627,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,552,-9999,54.41899,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,552.5,-9999,54.42078,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,553,-9999,54.54638,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,553.5,-9999,55.77394,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,554,-9999,56.56541,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,554.5,-9999,54.30474,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,555,-9999,52.47602,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,555.5,-9999,50.61063,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,556,-9999,50.74429,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,556.5,-9999,51.84754,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,557,-9999,52.9022,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,557.5,-9999,54.03699,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,558,-9999,54.04213,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,558.5,-9999,53.53696,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,559,-9999,52.90063,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,559.5,-9999,52.34757,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,560,-9999,52.97934,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,560.5,-9999,53.81855,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,561,-9999,55.01543,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,561.5,-9999,55.6629,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,562,-9999,56.20768,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,562.5,-9999,56.2141,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,563,-9999,55.36682,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,563.5,-9999,55.36753,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,564,-9999,55.37181,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,564.5,-9999,55.37817,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,565,-9999,55.05426,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,565.5,-9999,53.23332,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,566,-9999,49.84834,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,566.5,-9999,49.84906,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,567,-9999,50.3919,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,567.5,-9999,50.92955,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,568,-9999,52.66242,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,568.5,-9999,53.9555,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,569,-9999,54.9044,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,569.5,-9999,54.99224,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,570,-9999,55.55814,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,570.5,-9999,57.56148,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,571,-9999,56.85329,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,571.5,-9999,52.88029,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,572,-9999,52.88122,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,572.5,-9999,54.45218,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,573,-9999,55.74525,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,573.5,-9999,57.36367,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,574,-9999,58.17334,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,574.5,-9999,58.44979,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,575,-9999,57.8069,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,575.5,-9999,56.85329,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,576,-9999,55.95234,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,576.5,-9999,55.05226,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,577,-9999,55.05618,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,577.5,-9999,55.48728,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,578,-9999,54.63857,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,578.5,-9999,54.26043,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,579,-9999,54.9916,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,579.5,-9999,55.50426,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,580,-9999,54.03328,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,580.5,-9999,51.25103,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,581,-9999,51.25217,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,581.5,-9999,51.64609,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,582,-9999,51.68876,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,582.5,-9999,50.4151,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,583,-9999,50.41631,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,583.5,-9999,50.42052,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,584,-9999,51.03716,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,584.5,-9999,52.56437,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,585,-9999,52.37284,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,585.5,-9999,51.73658,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,586,-9999,50.05693,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,586.5,-9999,49.16691,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,587,-9999,49.30114,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,587.5,-9999,49.86633,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,588,-9999,50.66108,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,588.5,-9999,50.88965,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,589,-9999,50.89536,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,589.5,-9999,50.47675,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,590,-9999,48.77156,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,590.5,-9999,48.77442,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,591,-9999,49.63097,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,591.5,-9999,50.91806,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,592,-9999,50.70019,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,592.5,-9999,49.20737,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,593,-9999,48.36544,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,593.5,-9999,47.94698,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,594,-9999,47.94983,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,594.5,-9999,47.30593,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,595,-9999,46.67317,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,595.5,-9999,46.2582,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,596,-9999,46.26098,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,596.5,-9999,45.83881,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,597,-9999,46.26948,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,597.5,-9999,45.8473,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,598,-9999,46.27961,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,598.5,-9999,46.72755,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,599,-9999,47.16992,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,599.5,-9999,47.57176,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,600,-9999,48.00228,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,600.5,-9999,48.42896,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,601,-9999,47.75066,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,601.5,-9999,46.99258,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,602,-9999,46.29667,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,602.5,-9999,46.72312,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,603,-9999,46.55114,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,603.5,-9999,46.03755,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,604,-9999,45.44368,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,604.5,-9999,45.70643,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,605,-9999,46.33185,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,605.5,-9999,47.14958,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,606,-9999,46.82653,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,606.5,-9999,46.78321,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,607,-9999,47.42632,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,607.5,-9999,48.5649,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,608,-9999,49.56718,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,608.5,-9999,50.05957,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,609,-9999,49.13094,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,609.5,-9999,47.85235,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,610,-9999,47.09906,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,610.5,-9999,46.72312,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,611,-9999,47.01614,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,611.5,-9999,47.65925,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,612,-9999,48.0025,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,612.5,-9999,47.51788,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,613,-9999,47.06109,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,613.5,-9999,46.52131,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,614,-9999,46.29667,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,614.5,-9999,46.29667,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,615,-9999,45.98853,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,615.5,-9999,45.96712,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,616,-9999,46.29667,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,616.5,-9999,46.29667,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,617,-9999,46.29659,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,617.5,-9999,45.66055,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,618,-9999,45.76409,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,618.5,-9999,46.74175,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,619,-9999,48.0025,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,619.5,-9999,46.06824,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,620,-9999,45.44368,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,620.5,-9999,46.53537,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,621,-9999,47.82409,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,621.5,-9999,49.54113,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,622,-9999,50.90899,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,622.5,-9999,51.84069,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,623,-9999,51.84069,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,623.5,-9999,51.55624,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,624,-9999,50.27766,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,624.5,-9999,49.14022,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,625,-9999,48.49968,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,625.5,-9999,48.57375,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,626,-9999,49.09619,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,626.5,-9999,49.64632,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,627,-9999,49.70833,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,627.5,-9999,49.55305,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,628,-9999,48.9125,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,628.5,-9999,48.0025,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,629,-9999,48.0025,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,629.5,-9999,48.0025,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,630,-9999,48.0025,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,630.5,-9999,48.762,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,631,-9999,50.39597,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,631.5,-9999,50.98778,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,632,-9999,49.86097,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,632.5,-9999,48.16014,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,633,-9999,45.87014,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,633.5,-9999,45.87014,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,634,-9999,47.07922,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,634.5,-9999,48.0025,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,635,-9999,48.42896,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,635.5,-9999,47.20653,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,636,-9999,45.07845,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,636.5,-9999,43.73785,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,637,-9999,44.10772,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,637.5,-9999,45.39651,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,638,-9999,46.49063,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,638.5,-9999,47.57604,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,639,-9999,47.17684,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,639.5,-9999,46.74774,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,640,-9999,46.29659,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,640.5,-9999,46.29659,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,641,-9999,46.71706,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,641.5,-9999,46.93285,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,642,-9999,47.57604,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,642.5,-9999,47.57604,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,643,-9999,48.0025,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,643.5,-9999,48.22343,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,644,-9999,48.42896,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,644.5,-9999,48.20381,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,645,-9999,47.14958,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,645.5,-9999,47.59095,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,646,-9999,48.46663,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,646.5,-9999,49.30449,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,647,-9999,49.70833,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,647.5,-9999,49.6531,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,648,-9999,49.22414,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,648.5,-9999,47.94569,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,649,-9999,46.90781,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,649.5,-9999,45.44368,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,650,-9999,45.4785,-9999,-9999,-9999,-9999,-9999,-9999
AD-3,AD-3,650.5,-9999,45.50769,-9999,-9999,-9999,-9999,-9999,-9999
